time,x0,x1,x2,x3,xstar0,xstar1,xstar2,xstar3,xdot0,xdot1,xdot2,xdot3,dx0,dx1,dx2,dx3,u0,u1,u2,ustar0,ustar1,ustar2,du0,du1,du2,z0,z1,z2,solve_time,command_v0,command_v1,gurobiSolveTime_
2.66200,0.56855,-0.16133,-0.49348,4.74019,0.56548,-0.16905,-0.46365,4.71239,0.03382,0.03368,0.27006,2.00000,0.00313,0.00782,-0.02983,0.02781,17.56876,-5.27063,2.00000,21.17194,-0.00000,0.00000,-3.60318,-5.27063,2.00000,0.00000,0.00000,1.00000,0.03601,0.18584,-0.04733,0.03459,
2.66400,0.56862,-0.16126,-0.49293,4.74419,0.56553,-0.16895,-0.46365,4.71239,0.03381,0.03370,0.27378,2.00000,0.00315,0.00779,-0.02928,0.03181,17.56876,-5.27063,2.00000,21.17194,-0.00000,0.00000,-3.60318,-5.27063,2.00000,0.00000,0.00000,1.00000,0.03601,0.18618,-0.04728,0.03459,
2.66600,0.56869,-0.16119,-0.49237,4.74819,0.56557,-0.16885,-0.46365,4.71239,0.03379,0.03372,0.27748,2.00000,0.00316,0.00776,-0.02873,0.03581,17.56876,-5.27063,2.00000,21.17194,-0.00000,0.00000,-3.60318,-5.27063,2.00000,0.00000,0.00000,1.00000,0.03601,0.18653,-0.04724,0.03459,
2.66800,0.56876,-0.16112,-0.49181,4.75219,0.56562,-0.16875,-0.46365,4.71239,0.03378,0.03374,0.28118,2.00000,0.00318,0.00773,-0.02816,0.03981,17.56876,-5.27063,2.00000,21.17194,-0.00000,0.00000,-3.60318,-5.27063,2.00000,0.00000,0.00000,1.00000,0.03601,0.18689,-0.04719,0.03459,
2.67000,0.56882,-0.16106,-0.49124,4.75619,0.56567,-0.16865,-0.46365,4.71239,0.03376,0.03376,0.28486,2.00000,0.00320,0.00769,-0.02759,0.04381,17.56876,-5.27063,2.00000,21.17194,-0.00000,0.00000,-3.60318,-5.27063,2.00000,0.00000,0.00000,1.00000,0.03601,0.18725,-0.04715,0.03459,
2.67200,0.56889,-0.16099,-0.49067,4.76019,0.56572,-0.16855,-0.46365,4.71239,0.03374,0.03377,0.28854,2.00000,0.00322,0.00766,-0.02702,0.04781,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18761,-0.04710,0.04838,
2.67400,0.56896,-0.16092,-0.49008,4.76390,0.56577,-0.16846,-0.46365,4.71239,0.03368,0.03375,0.29189,1.85245,0.00324,0.00763,-0.02643,0.05151,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17777,-0.04199,0.04838,
2.67600,0.56903,-0.16085,-0.48949,4.76760,0.56582,-0.16836,-0.46365,4.71239,0.03362,0.03373,0.29524,1.85245,0.00325,0.00760,-0.02584,0.05522,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17812,-0.04194,0.04838,
2.67800,0.56909,-0.16079,-0.48889,4.77131,0.56587,-0.16826,-0.46365,4.71239,0.03357,0.03372,0.29859,1.85245,0.00327,0.00757,-0.02525,0.05892,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17846,-0.04189,0.04838,
2.68000,0.56916,-0.16072,-0.48829,4.77501,0.56592,-0.16816,-0.46365,4.71239,0.03353,0.03371,0.30194,1.85245,0.00329,0.00754,-0.02464,0.06262,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17881,-0.04184,0.04838,
2.68200,0.56923,-0.16065,-0.48768,4.77872,0.56597,-0.16806,-0.46365,4.71239,0.03350,0.03371,0.30531,1.85245,0.00331,0.00751,-0.02403,0.06633,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17917,-0.04178,0.04838,
2.68400,0.56929,-0.16058,-0.48706,4.78242,0.56602,-0.16796,-0.46365,4.71239,0.03347,0.03373,0.30873,1.85245,0.00333,0.00748,-0.02341,0.07003,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17953,-0.04172,0.04838,
2.68600,0.56936,-0.16052,-0.48644,4.78613,0.56607,-0.16787,-0.46365,4.71239,0.03346,0.03375,0.31220,1.85245,0.00334,0.00745,-0.02279,0.07374,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.17990,-0.04167,0.04838,
2.68800,0.56943,-0.16045,-0.48581,4.78983,0.56612,-0.16777,-0.46365,4.71239,0.03345,0.03379,0.31572,1.85245,0.00336,0.00742,-0.02216,0.07744,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18027,-0.04161,0.04838,
2.69000,0.56950,-0.16038,-0.48517,4.79354,0.56617,-0.16767,-0.46365,4.71239,0.03345,0.03383,0.31931,1.85245,0.00338,0.00739,-0.02152,0.08115,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18064,-0.04154,0.04838,
2.69200,0.56956,-0.16031,-0.48452,4.79724,0.56621,-0.16757,-0.46365,4.71239,0.03347,0.03389,0.32296,1.85245,0.00340,0.00736,-0.02087,0.08485,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18102,-0.04148,0.04838,
2.69400,0.56963,-0.16025,-0.48387,4.80095,0.56626,-0.16747,-0.46365,4.71239,0.03349,0.03395,0.32669,1.85245,0.00341,0.00732,-0.02022,0.08856,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18141,-0.04142,0.04838,
2.69600,0.56970,-0.16018,-0.48321,4.80465,0.56631,-0.16737,-0.46365,4.71239,0.03352,0.03402,0.33051,1.85245,0.00343,0.00729,-0.01956,0.09226,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18180,-0.04135,0.04838,
2.69800,0.56976,-0.16011,-0.48254,4.80836,0.56636,-0.16728,-0.46365,4.71239,0.03356,0.03411,0.33440,1.85245,0.00345,0.00726,-0.01889,0.09597,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18219,-0.04128,0.04838,
2.70000,0.56983,-0.16004,-0.48186,4.81206,0.56641,-0.16718,-0.46365,4.71239,0.03361,0.03420,0.33839,1.85245,0.00347,0.00723,-0.01821,0.09967,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18259,-0.04121,0.04838,
2.70200,0.56990,-0.15997,-0.48118,4.81577,0.56646,-0.16708,-0.46365,4.71239,0.03367,0.03431,0.34247,1.85245,0.00349,0.00720,-0.01753,0.10338,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18300,-0.04114,0.04838,
2.70400,0.56997,-0.15990,-0.48048,4.81947,0.56651,-0.16698,-0.46365,4.71239,0.03374,0.03442,0.34665,1.85245,0.00351,0.00718,-0.01684,0.10708,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18341,-0.04107,0.04838,
2.70600,0.57003,-0.15983,-0.47978,4.82318,0.56656,-0.16688,-0.46365,4.71239,0.03382,0.03455,0.35093,1.85245,0.00352,0.00715,-0.01613,0.11079,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18382,-0.04099,0.04838,
2.70800,0.57010,-0.15977,-0.47907,4.82688,0.56661,-0.16678,-0.46365,4.71239,0.03391,0.03468,0.35532,1.85245,0.00354,0.00712,-0.01542,0.11449,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18424,-0.04091,0.04838,
2.71000,0.57017,-0.15970,-0.47835,4.83059,0.56666,-0.16669,-0.46365,4.71239,0.03401,0.03483,0.35982,1.85245,0.00356,0.00709,-0.01470,0.11820,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18466,-0.04083,0.04838,
2.71200,0.57024,-0.15963,-0.47762,4.83429,0.56671,-0.16659,-0.46365,4.71239,0.03411,0.03499,0.36443,1.85245,0.00358,0.00706,-0.01397,0.12190,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18509,-0.04075,0.04838,
2.71400,0.57031,-0.15956,-0.47688,4.83800,0.56676,-0.16649,-0.46365,4.71239,0.03423,0.03515,0.36915,1.85245,0.00360,0.00703,-0.01324,0.12561,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18553,-0.04067,0.04838,
2.71600,0.57037,-0.15949,-0.47614,4.84170,0.56680,-0.16639,-0.46365,4.71239,0.03435,0.03533,0.37400,1.85245,0.00362,0.00700,-0.01249,0.12931,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18597,-0.04058,0.04838,
2.71800,0.57044,-0.15941,-0.47538,4.84541,0.56685,-0.16629,-0.46365,4.71239,0.03448,0.03551,0.37897,1.85245,0.00364,0.00698,-0.01173,0.13302,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18641,-0.04049,0.04838,
2.72000,0.57051,-0.15934,-0.47461,4.84911,0.56690,-0.16619,-0.46365,4.71239,0.03463,0.03571,0.38406,1.85245,0.00366,0.00695,-0.01096,0.13672,17.44270,-5.23281,1.85245,21.17194,-0.00000,0.00000,-3.72924,-5.23281,1.85245,0.00000,0.00000,1.00000,0.05038,0.18686,-0.04040,0.04838,
2.72200,0.57058,-0.15927,-0.47383,4.85282,0.56695,-0.16610,-0.46365,4.71239,0.03478,0.03592,0.38929,1.85245,0.00368,0.00692,-0.01018,0.14043,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,0.18732,-0.04031,0.05388,
2.72400,0.57064,-0.15919,-0.47319,4.85137,0.56700,-0.16600,-0.46365,4.71239,0.03026,0.03839,0.31959,-0.72510,0.00369,0.00690,-0.00954,0.13898,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05105,0.07473,0.05388,
2.72600,0.57070,-0.15911,-0.47268,4.84992,0.56705,-0.16590,-0.46365,4.71239,0.02625,0.04008,0.25652,-0.72510,0.00369,0.00688,-0.00903,0.13753,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05116,0.07474,0.05388,
2.72800,0.57074,-0.15903,-0.47228,4.84847,0.56710,-0.16580,-0.46365,4.71239,0.02283,0.04120,0.20067,-0.72510,0.00369,0.00687,-0.00863,0.13608,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05125,0.07476,0.05388,
2.73000,0.57078,-0.15895,-0.47197,4.84702,0.56715,-0.16570,-0.46365,4.71239,0.02006,0.04211,0.15244,-0.72510,0.00368,0.00685,-0.00833,0.13463,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05134,0.07478,0.05388,
2.73200,0.57082,-0.15886,-0.47175,4.84557,0.56720,-0.16560,-0.46365,4.71239,0.01781,0.04285,0.11077,-0.72510,0.00367,0.00684,-0.00810,0.13318,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05143,0.07480,0.05388,
2.73400,0.57085,-0.15877,-0.47160,4.84412,0.56725,-0.16550,-0.46365,4.71239,0.01600,0.04345,0.07474,-0.72510,0.00365,0.00683,-0.00795,0.13173,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05151,0.07483,0.05388,
2.73600,0.57088,-0.15869,-0.47151,4.84267,0.56730,-0.16541,-0.46365,4.71239,0.01454,0.04393,0.04356,-0.72510,0.00363,0.00682,-0.00787,0.13028,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05158,0.07487,0.05388,
2.73800,0.57090,-0.15860,-0.47148,4.84122,0.56735,-0.16531,-0.46365,4.71239,0.01335,0.04432,0.01656,-0.72510,0.00361,0.00681,-0.00783,0.12883,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05165,0.07490,0.05388,
2.74000,0.57093,-0.15851,-0.47150,4.83977,0.56740,-0.16521,-0.46365,4.71239,0.01239,0.04463,-0.00684,-0.72510,0.00358,0.00680,-0.00785,0.12738,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05171,0.07494,0.05388,
2.74200,0.57095,-0.15842,-0.47155,4.83831,0.56744,-0.16511,-0.46365,4.71239,0.01162,0.04489,-0.02716,-0.72510,0.00356,0.00679,-0.00790,0.12593,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05178,0.07499,0.05388,
2.74400,0.57097,-0.15833,-0.47164,4.83686,0.56749,-0.16501,-0.46365,4.71239,0.01099,0.04509,-0.04482,-0.72510,0.00353,0.00678,-0.00799,0.12448,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05184,0.07503,0.05388,
2.74600,0.57100,-0.15824,-0.47176,4.83541,0.56754,-0.16491,-0.46365,4.71239,0.01049,0.04526,-0.06020,-0.72510,0.00350,0.00677,-0.00811,0.12303,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05189,0.07508,0.05388,
2.74800,0.57102,-0.15815,-0.47191,4.83396,0.56759,-0.16482,-0.46365,4.71239,0.01008,0.04539,-0.07361,-0.72510,0.00347,0.00677,-0.00826,0.12158,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05195,0.07512,0.05388,
2.75000,0.57104,-0.15806,-0.47208,4.83251,0.56764,-0.16472,-0.46365,4.71239,0.00976,0.04550,-0.08532,-0.72510,0.00344,0.00676,-0.00843,0.12013,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05201,0.07517,0.05388,
2.75200,0.57105,-0.15797,-0.47227,4.83106,0.56769,-0.16462,-0.46365,4.71239,0.00949,0.04558,-0.09558,-0.72510,0.00341,0.00675,-0.00862,0.11867,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05206,0.07522,0.05388,
2.75400,0.57107,-0.15787,-0.47248,4.82961,0.56774,-0.16452,-0.46365,4.71239,0.00928,0.04565,-0.10459,-0.72510,0.00338,0.00675,-0.00883,0.11722,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05211,0.07528,0.05388,
2.75600,0.57109,-0.15778,-0.47270,4.82816,0.56779,-0.16442,-0.46365,4.71239,0.00912,0.04571,-0.11252,-0.72510,0.00335,0.00674,-0.00906,0.11577,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05216,0.07533,0.05388,
2.75800,0.57111,-0.15769,-0.47294,4.82671,0.56784,-0.16432,-0.46365,4.71239,0.00898,0.04575,-0.11953,-0.72510,0.00332,0.00673,-0.00929,0.11432,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05221,0.07538,0.05388,
2.76000,0.57113,-0.15760,-0.47319,4.82526,0.56789,-0.16423,-0.46365,4.71239,0.00888,0.04579,-0.12574,-0.72510,0.00329,0.00672,-0.00955,0.11287,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05226,0.07544,0.05388,
2.76200,0.57114,-0.15751,-0.47346,4.82381,0.56794,-0.16413,-0.46365,4.71239,0.00879,0.04582,-0.13126,-0.72510,0.00326,0.00672,-0.00981,0.11142,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05231,0.07550,0.05388,
2.76400,0.57116,-0.15742,-0.47373,4.82236,0.56799,-0.16403,-0.46365,4.71239,0.00873,0.04584,-0.13619,-0.72510,0.00323,0.00671,-0.01008,0.10997,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05235,0.07555,0.05388,
2.76600,0.57118,-0.15732,-0.47401,4.82091,0.56803,-0.16393,-0.46365,4.71239,0.00868,0.04586,-0.14061,-0.72510,0.00319,0.00670,-0.01036,0.10852,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05240,0.07561,0.05388,
2.76800,0.57120,-0.15723,-0.47430,4.81946,0.56808,-0.16383,-0.46365,4.71239,0.00864,0.04587,-0.14460,-0.72510,0.00316,0.00670,-0.01065,0.10707,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05244,0.07567,0.05388,
2.77000,0.57121,-0.15714,-0.47459,4.81801,0.56813,-0.16373,-0.46365,4.71239,0.00861,0.04588,-0.14821,-0.72510,0.00313,0.00669,-0.01095,0.10562,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05249,0.07573,0.05388,
2.77200,0.57123,-0.15705,-0.47490,4.81656,0.56818,-0.16364,-0.46365,4.71239,0.00859,0.04589,-0.15150,-0.72510,0.00310,0.00668,-0.01125,0.10417,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05253,0.07579,0.05388,
2.77400,0.57125,-0.15696,-0.47521,4.81511,0.56823,-0.16354,-0.46365,4.71239,0.00858,0.04590,-0.15451,-0.72510,0.00307,0.00668,-0.01156,0.10272,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05258,0.07585,0.05388,
2.77600,0.57126,-0.15687,-0.47552,4.81366,0.56828,-0.16344,-0.46365,4.71239,0.00857,0.04590,-0.15728,-0.72510,0.00303,0.00667,-0.01187,0.10127,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05262,0.07591,0.05388,
2.77800,0.57128,-0.15677,-0.47584,4.81221,0.56833,-0.16334,-0.46365,4.71239,0.00857,0.04591,-0.15984,-0.72510,0.00300,0.00667,-0.01219,0.09982,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05267,0.07598,0.05388,
2.78000,0.57130,-0.15668,-0.47617,4.81076,0.56838,-0.16324,-0.46365,4.71239,0.00857,0.04591,-0.16223,-0.72510,0.00297,0.00666,-0.01252,0.09837,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05271,0.07604,0.05388,
2.78200,0.57132,-0.15659,-0.47649,4.80931,0.56843,-0.16314,-0.46365,4.71239,0.00857,0.04591,-0.16447,-0.72510,0.00294,0.00665,-0.01285,0.09692,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05275,0.07610,0.05388,
2.78400,0.57133,-0.15650,-0.47683,4.80786,0.56848,-0.16305,-0.46365,4.71239,0.00857,0.04591,-0.16657,-0.72510,0.00291,0.00665,-0.01318,0.09547,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05279,0.07617,0.05388,
2.78600,0.57135,-0.15641,-0.47716,4.80641,0.56853,-0.16295,-0.46365,4.71239,0.00858,0.04591,-0.16856,-0.72510,0.00287,0.00664,-0.01352,0.09402,17.18686,5.15606,-0.72510,21.17194,-0.00000,0.00000,-3.98508,5.15606,-0.72510,0.00000,1.00000,-0.00000,0.05569,-0.05284,0.07623,0.05388,
2.78800,0.57137,-0.15631,-0.47751,4.80496,0.56858,-0.16285,-0.46365,4.71239,0.00859,0.04591,-0.17045,-0.72510,0.00284,0.00663,-0.01386,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,-0.05288,0.07630,0.06758,
2.79000,0.57139,-0.15622,-0.47777,4.80496,0.56862,-0.16275,-0.46365,4.71239,0.01162,0.04552,-0.12964,0.00000,0.00282,0.00662,-0.01412,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03287,0.04045,0.06758,
2.79200,0.57142,-0.15613,-0.47795,4.80496,0.56867,-0.16265,-0.46365,4.71239,0.01407,0.04521,-0.09454,0.00000,0.00279,0.00662,-0.01431,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03288,0.04044,0.06758,
2.79400,0.57145,-0.15604,-0.47808,4.80496,0.56872,-0.16255,-0.46365,4.71239,0.01606,0.04495,-0.06434,0.00000,0.00278,0.00661,-0.01444,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03288,0.04044,0.06758,
2.79600,0.57149,-0.15595,-0.47816,4.80496,0.56877,-0.16245,-0.46365,4.71239,0.01766,0.04475,-0.03836,0.00000,0.00276,0.00660,-0.01451,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03289,0.04043,0.06758,
2.79800,0.57152,-0.15586,-0.47819,4.80496,0.56882,-0.16236,-0.46365,4.71239,0.01896,0.04458,-0.01602,0.00000,0.00275,0.00659,-0.01454,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03289,0.04043,0.06758,
2.80000,0.57156,-0.15578,-0.47819,4.80496,0.56887,-0.16226,-0.46365,4.71239,0.02000,0.04444,0.00320,0.00000,0.00274,0.00658,-0.01454,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03289,0.04043,0.06758,
2.80200,0.57161,-0.15569,-0.47815,4.80496,0.56892,-0.16216,-0.46365,4.71239,0.02085,0.04433,0.01974,0.00000,0.00274,0.00657,-0.01450,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03289,0.04043,0.06758,
2.80400,0.57165,-0.15560,-0.47808,4.80496,0.56897,-0.16206,-0.46365,4.71239,0.02153,0.04425,0.03396,0.00000,0.00273,0.00656,-0.01443,0.09257,19.27942,-0.56901,0.00000,21.17194,-0.00000,0.00000,-1.89252,-0.56901,0.00000,1.00000,-0.00000,-0.00000,0.06937,0.03288,0.04044,0.06758,
